compteur_id,date_mesure,consommation,type_energie,unite
GAZ_001,2025-01-24 14:00:00,4.701,gaz,m3
GAZ_001,2025-01-24 15:00:00,2.343,gaz,m3
GAZ_001,2025-01-24 16:00:00,7.64,gaz,m3
GAZ_001,2025-01-24 17:00:00,3.944,gaz,m3
GAZ_001,2025-01-24 18:00:00,6.556,gaz,m3
GAZ_001,2025-01-24 19:00:00,9.505,gaz,m3
GAZ_001,2025-01-24 20:00:00,9.401,gaz,m3
GAZ_001,2025-01-24 21:00:00,4.217,gaz,m3
GAZ_001,2025-01-24 22:00:00,5.498,gaz,m3
GAZ_001,2025-01-24 23:00:00,3.324,gaz,m3
GAZ_001,2025-01-25 00:00:00,1.853,gaz,m3
GAZ_001,2025-01-25 01:00:00,8.853,gaz,m3
GAZ_001,2025-01-25 02:00:00,4.39,gaz,m3
GAZ_001,2025-01-25 03:00:00,9.373,gaz,m3
GAZ_001,2025-01-25 04:00:00,9.214,gaz,m3
GAZ_001,2025-01-25 05:00:00,2.152,gaz,m3
GAZ_001,2025-01-25 06:00:00,1.825,gaz,m3
GAZ_001,2025-01-25 07:00:00,2.394,gaz,m3
GAZ_001,2025-01-25 08:00:00,1.275,gaz,m3
GAZ_001,2025-01-25 09:00:00,8.997,gaz,m3
GAZ_001,2025-01-25 10:00:00,5.76,gaz,m3
GAZ_001,2025-01-25 11:00:00,5.673,gaz,m3
GAZ_001,2025-01-25 12:00:00,8.449,gaz,m3
GAZ_001,2025-01-25 13:00:00,5.484,gaz,m3
GAZ_001,2025-01-25 14:00:00,0.719,gaz,m3
GAZ_001,2025-01-25 15:00:00,9.065,gaz,m3
GAZ_001,2025-01-25 16:00:00,8.96,gaz,m3
GAZ_001,2025-01-25 17:00:00,7.109,gaz,m3
GAZ_001,2025-01-25 18:00:00,2.322,gaz,m3
GAZ_001,2025-01-25 19:00:00,1.69,gaz,m3
GAZ_001,2025-01-25 20:00:00,2.231,gaz,m3
GAZ_001,2025-01-25 21:00:00,3.719,gaz,m3
GAZ_001,2025-01-25 22:00:00,5.146,gaz,m3
GAZ_001,2025-01-25 23:00:00,0.647,gaz,m3
GAZ_001,2025-01-26 00:00:00,5.813,gaz,m3
GAZ_001,2025-01-26 01:00:00,4.271,gaz,m3
GAZ_001,2025-01-26 02:00:00,0.92,gaz,m3
GAZ_001,2025-01-26 03:00:00,1.717,gaz,m3
GAZ_001,2025-01-26 04:00:00,8.788,gaz,m3
GAZ_001,2025-01-26 05:00:00,1.366,gaz,m3
GAZ_001,2025-01-26 06:00:00,4.888,gaz,m3
GAZ_001,2025-01-26 07:00:00,7.462,gaz,m3
GAZ_001,2025-01-26 08:00:00,7.787,gaz,m3
GAZ_001,2025-01-26 09:00:00,4.159,gaz,m3
GAZ_001,2025-01-26 10:00:00,9.227,gaz,m3
GAZ_001,2025-01-26 11:00:00,3.025,gaz,m3
GAZ_001,2025-01-26 12:00:00,6.218,gaz,m3
GAZ_001,2025-01-26 13:00:00,9.432,gaz,m3
GAZ_001,2025-01-26 14:00:00,3.591,gaz,m3
GAZ_001,2025-01-26 15:00:00,5.511,gaz,m3
GAZ_001,2025-01-26 16:00:00,4.098,gaz,m3
GAZ_001,2025-01-26 17:00:00,9.319,gaz,m3
GAZ_001,2025-01-26 18:00:00,1.759,gaz,m3
GAZ_001,2025-01-26 19:00:00,0.894,gaz,m3
GAZ_001,2025-01-26 20:00:00,1.793,gaz,m3
GAZ_001,2025-01-26 21:00:00,4.392,gaz,m3
GAZ_001,2025-01-26 22:00:00,9.114,gaz,m3
GAZ_001,2025-01-26 23:00:00,0.918,gaz,m3
GAZ_001,2025-01-27 00:00:00,7.679,gaz,m3
GAZ_001,2025-01-27 01:00:00,6.217,gaz,m3
GAZ_001,2025-01-27 02:00:00,8.928,gaz,m3
GAZ_001,2025-01-27 03:00:00,5.944,gaz,m3
GAZ_001,2025-01-27 04:00:00,2.535,gaz,m3
GAZ_001,2025-01-27 05:00:00,8.965,gaz,m3
GAZ_001,2025-01-27 06:00:00,2.636,gaz,m3
GAZ_001,2025-01-27 07:00:00,6.327,gaz,m3
GAZ_001,2025-01-27 08:00:00,1.181,gaz,m3
GAZ_001,2025-01-27 09:00:00,5.322,gaz,m3
GAZ_001,2025-01-27 10:00:00,7.798,gaz,m3
GAZ_001,2025-01-27 11:00:00,3.44,gaz,m3
GAZ_001,2025-01-27 12:00:00,1.227,gaz,m3
GAZ_001,2025-01-27 13:00:00,5.733,gaz,m3
GAZ_001,2025-01-27 14:00:00,8.981,gaz,m3
GAZ_001,2025-01-27 15:00:00,1.395,gaz,m3
GAZ_001,2025-01-27 16:00:00,2.9,gaz,m3
GAZ_001,2025-01-27 17:00:00,2.142,gaz,m3
GAZ_001,2025-01-27 18:00:00,8.642,gaz,m3
GAZ_001,2025-01-27 19:00:00,5.497,gaz,m3
GAZ_001,2025-01-27 20:00:00,7.079,gaz,m3
GAZ_001,2025-01-27 21:00:00,3.485,gaz,m3
GAZ_001,2025-01-27 22:00:00,5.311,gaz,m3
GAZ_001,2025-01-27 23:00:00,9.819,gaz,m3
GAZ_001,2025-01-28 00:00:00,9.701,gaz,m3
GAZ_001,2025-01-28 01:00:00,2.845,gaz,m3
GAZ_001,2025-01-28 02:00:00,8.148,gaz,m3
GAZ_001,2025-01-28 03:00:00,9.756,gaz,m3
GAZ_001,2025-01-28 04:00:00,,gaz,m3
GAZ_001,2025-01-28 05:00:00,9.511,gaz,m3
GAZ_001,2025-01-28 06:00:00,9.603,gaz,m3
GAZ_001,2025-01-28 07:00:00,8.829,gaz,m3
GAZ_001,2025-01-28 08:00:00,8.416,gaz,m3
GAZ_001,2025-01-28 09:00:00,0.982,gaz,m3
GAZ_001,2025-01-28 10:00:00,0.58,gaz,m3
GAZ_001,2025-01-28 11:00:00,0.574,gaz,m3
GAZ_001,2025-01-28 12:00:00,1.809,gaz,m3
GAZ_001,2025-01-28 13:00:00,5.399,gaz,m3
GAZ_001,2025-01-28 14:00:00,3.62,gaz,m3
GAZ_001,2025-01-28 15:00:00,5.946,gaz,m3
GAZ_001,2025-01-28 16:00:00,5.077,gaz,m3
GAZ_001,2025-01-28 17:00:00,7.95,gaz,m3
GAZ_001,2025-01-28 18:00:00,7.534,gaz,m3
GAZ_001,2025-01-28 19:00:00,1.963,gaz,m3
GAZ_001,2025-01-28 20:00:00,8.93,gaz,m3
GAZ_001,2025-01-28 21:00:00,6.932,gaz,m3
GAZ_001,2025-01-28 22:00:00,5.146,gaz,m3
GAZ_001,2025-01-28 23:00:00,6.651,gaz,m3
GAZ_001,2025-01-29 00:00:00,3.616,gaz,m3
GAZ_001,2025-01-29 01:00:00,3.702,gaz,m3
GAZ_001,2025-01-29 02:00:00,8.065,gaz,m3
GAZ_001,2025-01-29 03:00:00,0.775,gaz,m3
GAZ_001,2025-01-29 04:00:00,8.759,gaz,m3
GAZ_001,2025-01-29 05:00:00,9.353,gaz,m3
GAZ_001,2025-01-29 06:00:00,5.395,gaz,m3
GAZ_001,2025-01-29 07:00:00,5.106,gaz,m3
GAZ_001,2025-01-29 08:00:00,3.092,gaz,m3
GAZ_001,2025-01-29 09:00:00,2.446,gaz,m3
GAZ_001,2025-01-29 10:00:00,6.075,gaz,m3
GAZ_001,2025-01-29 11:00:00,7.062,gaz,m3
GAZ_001,2025-01-29 12:00:00,4.643,gaz,m3
GAZ_001,2025-01-29 13:00:00,0.894,gaz,m3
GAZ_001,2025-01-29 14:00:00,9.877,gaz,m3
GAZ_001,2025-01-29 15:00:00,5.996,gaz,m3
GAZ_001,2025-01-29 16:00:00,2.94,gaz,m3
GAZ_001,2025-01-29 17:00:00,2.053,gaz,m3
GAZ_001,2025-01-29 18:00:00,1.555,gaz,m3
GAZ_001,2025-01-29 19:00:00,7.435,gaz,m3
GAZ_001,2025-01-29 20:00:00,5.228,gaz,m3
GAZ_001,2025-01-29 21:00:00,6.187,gaz,m3
GAZ_001,2025-01-29 22:00:00,1.082,gaz,m3
GAZ_001,2025-01-29 23:00:00,5.188,gaz,m3
GAZ_001,2025-01-30 00:00:00,2.357,gaz,m3
GAZ_001,2025-01-30 01:00:00,5.152,gaz,m3
GAZ_001,2025-01-30 02:00:00,8.416,gaz,m3
GAZ_001,2025-01-30 03:00:00,9.503,gaz,m3
GAZ_001,2025-01-30 04:00:00,1.518,gaz,m3
GAZ_001,2025-01-30 05:00:00,4.966,gaz,m3
GAZ_001,2025-01-30 06:00:00,3.405,gaz,m3
GAZ_001,2025-01-30 07:00:00,8.444,gaz,m3
GAZ_001,2025-01-30 08:00:00,0.974,gaz,m3
GAZ_001,2025-01-30 09:00:00,8.24,gaz,m3
GAZ_001,2025-01-30 10:00:00,6.326,gaz,m3
GAZ_001,2025-01-30 11:00:00,9.341,gaz,m3
GAZ_001,2025-01-30 12:00:00,5.58,gaz,m3
GAZ_001,2025-01-30 13:00:00,3.304,gaz,m3
GAZ_001,2025-01-30 14:00:00,5.341,gaz,m3
GAZ_001,2025-01-30 15:00:00,6.126,gaz,m3
GAZ_001,2025-01-30 16:00:00,5.781,gaz,m3
GAZ_001,2025-01-30 17:00:00,1.611,gaz,m3
GAZ_001,2025-01-30 18:00:00,7.652,gaz,m3
GAZ_001,2025-01-30 19:00:00,3.918,gaz,m3
GAZ_001,2025-01-30 19:00:00,3.918,gaz,m3
GAZ_001,2025-01-30 20:00:00,7.135,gaz,m3
GAZ_001,2025-01-30 21:00:00,4.336,gaz,m3
GAZ_001,2025-01-30 22:00:00,8.779,gaz,m3
GAZ_001,2025-01-30 23:00:00,4.096,gaz,m3
GAZ_001,2025-01-31 00:00:00,5.351,gaz,m3
GAZ_001,2025-01-31 01:00:00,4.659,gaz,m3
GAZ_001,2025-01-31 02:00:00,4.156,gaz,m3
GAZ_001,2025-01-31 03:00:00,4.853,gaz,m3
GAZ_001,2025-01-31 04:00:00,8.487,gaz,m3
GAZ_001,2025-01-31 05:00:00,8.43,gaz,m3
GAZ_001,2025-01-31 06:00:00,1.539,gaz,m3
GAZ_001,2025-01-31 07:00:00,5.547,gaz,m3
GAZ_001,2025-01-31 08:00:00,8.367,gaz,m3
GAZ_001,2025-01-31 09:00:00,8.525,gaz,m3
GAZ_001,2025-01-31 10:00:00,1.559,gaz,m3
GAZ_001,2025-01-31 11:00:00,4.078,gaz,m3
GAZ_001,2025-01-31 12:00:00,3.865,gaz,m3
GAZ_001,2025-01-31 13:00:00,4.04,gaz,m3
GAZ_001,2025-01-31 14:00:00,5.092,gaz,m3
GAZ_001,2025-01-31 15:00:00,8.608,gaz,m3
GAZ_001,2025-01-31 16:00:00,7.848,gaz,m3
GAZ_001,2025-01-31 17:00:00,8.721,gaz,m3
GAZ_001,2025-01-31 18:00:00,0.624,gaz,m3
GAZ_001,2025-01-31 19:00:00,5.723,gaz,m3
GAZ_001,2025-01-31 20:00:00,4.454,gaz,m3
GAZ_001,2025-01-31 21:00:00,2.023,gaz,m3
GAZ_001,2025-01-31 22:00:00,0.917,gaz,m3
GAZ_001,2025-01-31 23:00:00,9.919,gaz,m3
GAZ_002,2025-01-01 00:00:00,3.823,gaz,m3
GAZ_002,2025-01-01 01:00:00,5.359,gaz,m3
GAZ_002,2025-01-01 02:00:00,4.269,gaz,m3
GAZ_002,2025-01-01 03:00:00,7.728,gaz,m3
GAZ_002,2025-01-01 04:00:00,3.821,gaz,m3
GAZ_002,2025-01-01 05:00:00,4.313,gaz,m3
GAZ_002,2025-01-01 06:00:00,1.084,gaz,m3
GAZ_002,2025-01-01 07:00:00,3.652,gaz,m3
GAZ_002,2025-01-01 08:00:00,8.022,gaz,m3
GAZ_002,2025-01-01 09:00:00,4.591,gaz,m3
GAZ_002,2025-01-01 10:00:00,9.185,gaz,m3
GAZ_002,2025-01-01 11:00:00,3.821,gaz,m3
GAZ_002,2025-01-01 12:00:00,2.646,gaz,m3
GAZ_002,2025-01-01 13:00:00,3.141,gaz,m3
GAZ_002,2025-01-01 14:00:00,2.459,gaz,m3
GAZ_002,2025-01-01 15:00:00,1.29,gaz,m3
GAZ_002,2025-01-01 16:00:00,1.083,gaz,m3
GAZ_002,2025-01-01 17:00:00,2.477,gaz,m3
GAZ_002,2025-01-01 18:00:00,2.323,gaz,m3
GAZ_002,2025-01-01 19:00:00,0.677,gaz,m3
GAZ_002,2025-01-01 20:00:00,6.909,gaz,m3
GAZ_002,2025-01-01 21:00:00,1.949,gaz,m3
GAZ_002,2025-01-01 22:00:00,5.182,gaz,m3
GAZ_002,2025-01-01 23:00:00,6.368,gaz,m3
GAZ_002,2025-01-02 00:00:00,6.843,gaz,m3
GAZ_002,2025-01-02 01:00:00,6.195,gaz,m3
GAZ_002,2025-01-02 02:00:00,8.564,gaz,m3
GAZ_002,2025-01-02 03:00:00,4.371,gaz,m3
GAZ_002,2025-01-02 04:00:00,3.003,gaz,m3
GAZ_002,2025-01-02 05:00:00,9.587,gaz,m3
GAZ_002,2025-01-02 06:00:00,7.597,gaz,m3
GAZ_002,2025-01-02 07:00:00,7.475,gaz,m3
GAZ_002,2025-01-02 08:00:00,6.682,gaz,m3
GAZ_002,2025-01-02 09:00:00,3.338,gaz,m3
GAZ_002,2025-01-02 10:00:00,6256.331,gaz,m3
GAZ_002,2025-01-02 11:00:00,1.088,gaz,m3
GAZ_002,2025-01-02 12:00:00,7.867,gaz,m3
GAZ_002,2025-01-02 13:00:00,2.615,gaz,m3
GAZ_002,2025-01-02 14:00:00,3.69,gaz,m3
GAZ_002,2025-01-02 15:00:00,8.639,gaz,m3
GAZ_002,2025-01-02 16:00:00,9.658,gaz,m3
GAZ_002,2025-01-02 17:00:00,7.233,gaz,m3
GAZ_002,2025-01-02 18:00:00,4.478,gaz,m3
GAZ_002,2025-01-02 19:00:00,3.291,gaz,m3
GAZ_002,2025-01-02 20:00:00,7.995,gaz,m3
GAZ_002,2025-01-02 21:00:00,-4.03,gaz,m3
GAZ_002,2025-01-02 22:00:00,4.411,gaz,m3
GAZ_002,2025-01-02 23:00:00,3.56,gaz,m3
GAZ_002,2025-01-03 00:00:00,8.85,gaz,m3
GAZ_002,2025-01-03 01:00:00,2.412,gaz,m3
GAZ_002,2025-01-03 02:00:00,1.54,gaz,m3
GAZ_002,2025-01-03 03:00:00,2.647,gaz,m3
GAZ_002,2025-01-03 04:00:00,2.899,gaz,m3
GAZ_002,2025-01-03 05:00:00,7.102,gaz,m3
GAZ_002,2025-01-03 06:00:00,3.766,gaz,m3
GAZ_002,2025-01-03 07:00:00,-1.192,gaz,m3
GAZ_002,2025-01-03 08:00:00,9.166,gaz,m3
GAZ_002,2025-01-03 09:00:00,8.669,gaz,m3
GAZ_002,2025-01-03 10:00:00,5.157,gaz,m3
GAZ_002,2025-01-03 11:00:00,4.421,gaz,m3
GAZ_002,2025-01-03 12:00:00,6.593,gaz,m3
GAZ_002,2025-01-03 13:00:00,3.86,gaz,m3
GAZ_002,2025-01-03 14:00:00,9.726,gaz,m3
GAZ_002,2025-01-03 15:00:00,3.514,gaz,m3
GAZ_002,2025-01-03 16:00:00,5.443,gaz,m3
GAZ_002,2025-01-03 17:00:00,0.832,gaz,m3
GAZ_002,2025-01-03 18:00:00,3.262,gaz,m3
GAZ_002,2025-01-03 19:00:00,5.31,gaz,m3
GAZ_002,2025-01-03 20:00:00,1.586,gaz,m3
GAZ_002,2025-01-03 21:00:00,7.112,gaz,m3
GAZ_002,2025-01-03 22:00:00,5.683,gaz,m3
GAZ_002,2025-01-03 23:00:00,2.232,gaz,m3
GAZ_002,2025-01-04 00:00:00,6.609,gaz,m3
GAZ_002,2025-01-04 01:00:00,3.321,gaz,m3
GAZ_002,2025-01-04 02:00:00,8.948,gaz,m3
GAZ_002,2025-01-04 03:00:00,8.698,gaz,m3
GAZ_002,2025-01-04 04:00:00,6.403,gaz,m3
GAZ_002,2025-01-04 05:00:00,1.308,gaz,m3
GAZ_002,2025-01-04 06:00:00,3.031,gaz,m3
GAZ_002,2025-01-04 07:00:00,6.539,gaz,m3
GAZ_002,2025-01-04 08:00:00,3.354,gaz,m3
GAZ_002,2025-01-04 09:00:00,3.34,gaz,m3
GAZ_002,2025-01-04 10:00:00,7.545,gaz,m3
GAZ_002,2025-01-04 11:00:00,9.1,gaz,m3
GAZ_002,2025-01-04 12:00:00,1.042,gaz,m3
GAZ_002,2025-01-04 13:00:00,4.295,gaz,m3
GAZ_002,2025-01-04 14:00:00,2.993,gaz,m3
GAZ_002,2025-01-04 15:00:00,3.332,gaz,m3
GAZ_002,2025-01-04 16:00:00,2.037,gaz,m3
GAZ_002,2025-01-04 17:00:00,8.453,gaz,m3
GAZ_002,2025-01-04 18:00:00,7.738,gaz,m3
GAZ_002,2025-01-04 19:00:00,8.753,gaz,m3
GAZ_002,2025-01-04 20:00:00,4.844,gaz,m3
GAZ_002,2025-01-04 21:00:00,8.133,gaz,m3
GAZ_002,2025-01-04 22:00:00,9.963,gaz,m3
GAZ_002,2025-01-04 23:00:00,4.325,gaz,m3
GAZ_002,2025-01-05 00:00:00,2.742,gaz,m3
GAZ_002,2025-01-05 01:00:00,9.35,gaz,m3
GAZ_002,2025-01-05 02:00:00,1.973,gaz,m3
GAZ_002,2025-01-05 03:00:00,5.607,gaz,m3
GAZ_002,2025-01-05 04:00:00,5.326,gaz,m3
GAZ_002,2025-01-05 05:00:00,1.831,gaz,m3
GAZ_002,2025-01-05 06:00:00,3.061,gaz,m3
GAZ_002,2025-01-05 07:00:00,4.181,gaz,m3
GAZ_002,2025-01-05 08:00:00,5.021,gaz,m3
GAZ_002,2025-01-05 09:00:00,2.843,gaz,m3
GAZ_002,2025-01-05 10:00:00,0.76,gaz,m3
GAZ_002,2025-01-05 11:00:00,9.813,gaz,m3
GAZ_002,2025-01-05 12:00:00,0.603,gaz,m3
GAZ_002,2025-01-05 13:00:00,3.605,gaz,m3
GAZ_002,2025-01-05 14:00:00,2.52,gaz,m3
GAZ_002,2025-01-05 15:00:00,4.809,gaz,m3
GAZ_002,2025-01-05 16:00:00,0.743,gaz,m3
GAZ_002,2025-01-05 17:00:00,3.699,gaz,m3
GAZ_002,2025-01-05 18:00:00,5.675,gaz,m3
GAZ_002,2025-01-05 19:00:00,2.007,gaz,m3
GAZ_002,2025-01-05 20:00:00,2.402,gaz,m3
GAZ_002,2025-01-05 21:00:00,9.368,gaz,m3
GAZ_002,2025-01-05 22:00:00,1.906,gaz,m3
GAZ_002,2025-01-05 23:00:00,4.579,gaz,m3
GAZ_002,2025-01-06 00:00:00,6.135,gaz,m3
GAZ_002,2025-01-06 01:00:00,6.889,gaz,m3
GAZ_002,2025-01-06 02:00:00,7.499,gaz,m3
GAZ_002,2025-01-06 03:00:00,8.352,gaz,m3
GAZ_002,2025-01-06 04:00:00,8.495,gaz,m3
GAZ_002,2025-01-06 05:00:00,6.611,gaz,m3
GAZ_002,2025-01-06 06:00:00,7.635,gaz,m3
GAZ_002,2025-01-06 07:00:00,9.328,gaz,m3
GAZ_002,2025-01-06 08:00:00,2.204,gaz,m3
GAZ_002,2025-01-06 09:00:00,4.764,gaz,m3
GAZ_002,2025-01-06 10:00:00,9.706,gaz,m3
GAZ_002,2025-01-06 11:00:00,5.528,gaz,m3
GAZ_002,2025-01-06 12:00:00,8.037,gaz,m3
GAZ_002,2025-01-06 13:00:00,6.003,gaz,m3
GAZ_002,2025-01-06 14:00:00,6.331,gaz,m3
GAZ_002,2025-01-06 15:00:00,1.992,gaz,m3
GAZ_002,2025-01-06 16:00:00,3.708,gaz,m3
GAZ_002,2025-01-06 17:00:00,2.448,gaz,m3
GAZ_002,2025-01-06 18:00:00,5.09,gaz,m3
GAZ_002,2025-01-06 19:00:00,2.094,gaz,m3
GAZ_002,2025-01-06 20:00:00,4.736,gaz,m3
GAZ_002,2025-01-06 21:00:00,5.96,gaz,m3
GAZ_002,2025-01-06 22:00:00,9.754,gaz,m3
GAZ_002,2025-01-06 23:00:00,2.008,gaz,m3
GAZ_002,2025-01-07 00:00:00,7.6,gaz,m3
GAZ_002,2025-01-07 01:00:00,8.109,gaz,m3
GAZ_002,2025-01-07 02:00:00,9.728,gaz,m3
GAZ_002,2025-01-07 03:00:00,7.109,gaz,m3
GAZ_002,2025-01-07 04:00:00,2.095,gaz,m3
GAZ_002,2025-01-07 05:00:00,2.999,gaz,m3
GAZ_002,2025-01-07 06:00:00,9.78,gaz,m3
GAZ_002,2025-01-07 07:00:00,9.474,gaz,m3
GAZ_002,2025-01-07 08:00:00,4.568,gaz,m3
GAZ_002,2025-01-07 09:00:00,1.959,gaz,m3
GAZ_002,2025-01-07 10:00:00,6.086,gaz,m3
GAZ_002,2025-01-07 11:00:00,2.911,gaz,m3
GAZ_002,2025-01-07 12:00:00,1.584,gaz,m3
GAZ_002,2025-01-07 13:00:00,6.597,gaz,m3
GAZ_002,2025-01-07 14:00:00,6.036,gaz,m3
GAZ_002,2025-01-07 15:00:00,9.074,gaz,m3
GAZ_002,2025-01-07 16:00:00,5.165,gaz,m3
GAZ_002,2025-01-07 17:00:00,2.174,gaz,m3
GAZ_002,2025-01-07 18:00:00,5.101,gaz,m3
GAZ_002,2025-01-07 19:00:00,2.271,gaz,m3
GAZ_002,2025-01-07 20:00:00,4.705,gaz,m3
GAZ_002,2025-01-07 21:00:00,6.904,gaz,m3
GAZ_002,2025-01-07 22:00:00,2.728,gaz,m3
GAZ_002,2025-01-07 23:00:00,5.894,gaz,m3
GAZ_002,2025-01-08 00:00:00,7.641,gaz,m3
GAZ_002,2025-01-08 01:00:00,5.352,gaz,m3
GAZ_002,2025-01-08 02:00:00,6.111,gaz,m3
GAZ_002,2025-01-08 03:00:00,6.252,gaz,m3
GAZ_002,2025-01-08 04:00:00,8.579,gaz,m3
GAZ_002,2025-01-08 05:00:00,2.666,gaz,m3
GAZ_002,2025-01-08 06:00:00,6.218,gaz,m3
GAZ_002,2025-01-08 07:00:00,8.379,gaz,m3
GAZ_002,2025-01-08 08:00:00,8.982,gaz,m3
GAZ_002,2025-01-08 09:00:00,5.105,gaz,m3
GAZ_002,2025-01-08 10:00:00,4.188,gaz,m3
GAZ_002,2025-01-08 11:00:00,9.681,gaz,m3
GAZ_002,2025-01-08 12:00:00,5.977,gaz,m3
GAZ_002,2025-01-08 13:00:00,1.331,gaz,m3
GAZ_002,2025-01-08 14:00:00,9.882,gaz,m3
GAZ_002,2025-01-08 15:00:00,2.472,gaz,m3
GAZ_002,2025-01-08 16:00:00,5.647,gaz,m3
GAZ_002,2025-01-08 17:00:00,6.688,gaz,m3
GAZ_002,2025-01-08 18:00:00,3.554,gaz,m3
GAZ_002,2025-01-08 19:00:00,1.1,gaz,m3
GAZ_002,2025-01-08 20:00:00,4.255,gaz,m3
GAZ_002,2025-01-08 21:00:00,1.941,gaz,m3
GAZ_002,2025-01-08 22:00:00,4.185,gaz,m3
GAZ_002,2025-01-08 23:00:00,2.259,gaz,m3
GAZ_002,2025-01-09 00:00:00,,gaz,m3
GAZ_002,2025-01-09 01:00:00,2.818,gaz,m3
GAZ_002,2025-01-09 02:00:00,0.707,gaz,m3
GAZ_002,2025-01-09 03:00:00,2.094,gaz,m3
GAZ_002,2025-01-09 04:00:00,8.432,gaz,m3
GAZ_002,2025-01-09 05:00:00,6.669,gaz,m3
GAZ_002,2025-01-09 06:00:00,9.288,gaz,m3
GAZ_002,2025-01-09 07:00:00,5.416,gaz,m3
GAZ_002,2025-01-09 08:00:00,9.428,gaz,m3
GAZ_002,2025-01-09 09:00:00,5.835,gaz,m3
GAZ_002,2025-01-09 10:00:00,7.262,gaz,m3
GAZ_002,2025-01-09 11:00:00,9.567,gaz,m3
GAZ_002,2025-01-09 12:00:00,4.909,gaz,m3
GAZ_002,2025-01-09 13:00:00,8.734,gaz,m3
GAZ_002,2025-01-09 14:00:00,8.044,gaz,m3
GAZ_002,2025-01-09 15:00:00,5.979,gaz,m3
GAZ_002,2025-01-09 16:00:00,0.554,gaz,m3
GAZ_002,2025-01-09 17:00:00,7.168,gaz,m3
GAZ_002,2025-01-09 18:00:00,6.05,gaz,m3
GAZ_002,2025-01-09 19:00:00,8.117,gaz,m3
GAZ_002,2025-01-09 20:00:00,6.548,gaz,m3
GAZ_002,2025-01-09 21:00:00,5.367,gaz,m3
GAZ_002,2025-01-09 22:00:00,9.726,gaz,m3
GAZ_002,2025-01-09 23:00:00,2.168,gaz,m3
GAZ_002,2025-01-10 00:00:00,6.148,gaz,m3
GAZ_002,2025-01-10 01:00:00,6.096,gaz,m3
GAZ_002,2025-01-10 02:00:00,7.312,gaz,m3
GAZ_002,2025-01-10 03:00:00,4.694,gaz,m3
GAZ_002,2025-01-10 04:00:00,9.492,gaz,m3
GAZ_002,2025-01-10 05:00:00,8.727,gaz,m3
GAZ_002,2025-01-10 06:00:00,2.914,gaz,m3
GAZ_002,2025-01-10 07:00:00,4.516,gaz,m3
GAZ_002,2025-01-10 08:00:00,8.314,gaz,m3
GAZ_002,2025-01-10 09:00:00,5.119,gaz,m3
GAZ_002,2025-01-10 10:00:00,3.989,gaz,m3
GAZ_002,2025-01-10 11:00:00,5.901,gaz,m3
GAZ_002,2025-01-10 12:00:00,6.065,gaz,m3
GAZ_002,2025-01-10 13:00:00,0.925,gaz,m3
GAZ_002,2025-01-10 14:00:00,3.84,gaz,m3
GAZ_002,2025-01-10 15:00:00,8.887,gaz,m3
GAZ_002,2025-01-10 16:00:00,0.871,gaz,m3
GAZ_002,2025-01-10 17:00:00,2.747,gaz,m3
GAZ_002,2025-01-10 18:00:00,4.431,gaz,m3
GAZ_002,2025-01-10 19:00:00,5.467,gaz,m3
GAZ_002,2025-01-10 20:00:00,9.287,gaz,m3
GAZ_002,2025-01-10 21:00:00,6.97,gaz,m3
GAZ_002,2025-01-10 22:00:00,3.857,gaz,m3
GAZ_002,2025-01-10 23:00:00,9.66,gaz,m3
GAZ_002,2025-01-11 00:00:00,0.538,gaz,m3
GAZ_002,2025-01-11 01:00:00,2.216,gaz,m3
GAZ_002,2025-01-11 02:00:00,7.844,gaz,m3
GAZ_002,2025-01-11 03:00:00,3.24,gaz,m3
GAZ_002,2025-01-11 04:00:00,9.31,gaz,m3
GAZ_002,2025-01-11 05:00:00,3.989,gaz,m3
GAZ_002,2025-01-11 06:00:00,3.253,gaz,m3
GAZ_002,2025-01-11 07:00:00,4.099,gaz,m3
GAZ_002,2025-01-11 08:00:00,3.669,gaz,m3
GAZ_002,2025-01-11 09:00:00,0.708,gaz,m3
GAZ_002,2025-01-11 10:00:00,4.815,gaz,m3
GAZ_002,2025-01-11 11:00:00,7.535,gaz,m3
GAZ_002,2025-01-11 12:00:00,2.468,gaz,m3
GAZ_002,2025-01-11 13:00:00,7.969,gaz,m3
GAZ_002,2025-01-11 14:00:00,3.425,gaz,m3
GAZ_002,2025-01-11 15:00:00,1.234,gaz,m3
GAZ_002,2025-01-11 16:00:00,9.92,gaz,m3
GAZ_002,2025-01-11 17:00:00,5.326,gaz,m3
GAZ_002,2025-01-11 18:00:00,5.651,gaz,m3
GAZ_002,2025-01-11 19:00:00,5.336,gaz,m3
GAZ_002,2025-01-11 20:00:00,5.577,gaz,m3
GAZ_002,2025-01-11 21:00:00,3.786,gaz,m3
GAZ_002,2025-01-11 22:00:00,5.249,gaz,m3
GAZ_002,2025-01-11 23:00:00,4.319,gaz,m3
GAZ_002,2025-01-12 00:00:00,9.8,gaz,m3
GAZ_002,2025-01-12 01:00:00,8.058,gaz,m3
GAZ_002,2025-01-12 02:00:00,4.202,gaz,m3
GAZ_002,2025-01-12 03:00:00,2.378,gaz,m3
GAZ_002,2025-01-12 04:00:00,4.019,gaz,m3
GAZ_002,2025-01-12 05:00:00,9.072,gaz,m3
GAZ_002,2025-01-12 06:00:00,8.276,gaz,m3
